ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000164841	TMEM74	0.918895496	3.799258384	5.126955978	6.70109E-07	6.36099E-06	5.015504934	8
ENSG00000273110	RP11-350G8.9	0.585447219	7.735074341	5.090801751	7.94295E-07	7.3619E-06	5.011913188	1
ENSG00000213225	AC018804.7	0.824392753	5.226217326	5.10786258	7.33138E-07	6.86323E-06	5.006700056	2
ENSG00000067715	SYT1	-0.711809468	6.676511112	-5.09338895	7.84713E-07	7.28648E-06	5.001026507	12
ENSG00000255126	CTD-2531D15.5	0.67172074	7.524823463	5.08866346	8.02301E-07	7.42245E-06	4.997044295	11
ENSG00000103034	NDRG4	1.023161508	9.698185124	5.084890752	8.16617E-07	7.53185E-06	4.995735457	16
ENSG00000162399	BSND	-1.078951875	1.503312094	-5.173351538	5.38083E-07	5.24098E-06	4.994441146	1
ENSG00000144354	CDCA7	-0.617044039	6.974052271	-5.089911959	7.97617E-07	7.38816E-06	4.993612968	2
ENSG00000225783	MIAT	-0.783045061	5.134971831	-5.101291945	7.5613E-07	7.05574E-06	4.984156159	22
ENSG00000223552	RP11-24F11.2	0.957665364	3.404812771	5.126884943	6.70334E-07	6.36112E-06	4.982420837	3
ENSG00000047662	FAM184B	-0.71391577	3.052571994	-5.126171781	6.72591E-07	6.37854E-06	4.974868832	4
ENSG00000138356	AOX1	0.881612026	12.72689578	5.084945786	8.16406E-07	7.53185E-06	4.967203831	2
ENSG00000236333	TRHDE-AS1	1.684477598	9.774493057	5.078394638	8.4185E-07	7.73157E-06	4.965439881	12
ENSG00000158457	TSPAN33	-0.609137666	7.736903433	-5.078922169	8.39773E-07	7.71484E-06	4.962312813	7
ENSG00000215910	C1orf167	1.036228754	2.060255546	5.159837061	5.73682E-07	5.54663E-06	4.962186417	1
ENSG00000205899	BHLHA9	0.600298876	0.583045157	5.201439589	4.70827E-07	4.66706E-06	4.958880912	17
ENSG00000006638	TBXA2R	0.776859164	6.992881921	5.083166415	8.23242E-07	7.58602E-06	4.95776392	19
ENSG00000203837	PNLIPRP3	1.557487345	3.844600596	5.116887165	7.02662E-07	6.62838E-06	4.95775932	10
ENSG00000164855	TMEM184A	-1.294456122	6.255269239	-5.0834706	8.2207E-07	7.57983E-06	4.945806277	7
ENSG00000254670	CTC-497E21.3	-1.245170866	2.255545733	-5.135351465	6.4409E-07	6.14486E-06	4.939234629	11
ENSG00000260105	AOC4P	0.961715332	8.264193551	5.073038882	8.6322E-07	7.87998E-06	4.938698418	17
ENSG00000102890	ELMO3	-0.873698779	9.307207722	-5.071492315	8.69489E-07	7.93241E-06	4.936417544	16
ENSG00000272482	RP11-474O21.5	0.822481908	5.446714768	5.087556224	8.06477E-07	7.45535E-06	4.924441941	1
ENSG00000199785	SNORA52	0.645513012	4.72044698	5.093418038	7.84605E-07	7.28648E-06	4.919423812	11
ENSG00000253671	RP11-806O11.1	-0.872793775	4.793077703	-5.088894565	8.01432E-07	7.41858E-06	4.913116189	8
ENSG00000211787	TRAV8-3	-0.69522447	1.049979239	-5.175574334	5.32438E-07	5.19603E-06	4.913111205	14
ENSG00000230435	AC004160.4	1.104898094	3.564315583	5.108164057	7.321E-07	6.85689E-06	4.909541158	7
ENSG00000069011	PITX1	-0.994552994	4.326142725	-5.093129091	7.8567E-07	7.29089E-06	4.908587993	5
ENSG00000049283	EPN3	-1.671472362	6.240419419	-5.073971097	8.59463E-07	7.85279E-06	4.903522914	17
ENSG00000182508	LHFPL1	-1.08755324	1.983100715	-5.131392681	6.56235E-07	6.24693E-06	4.882005957	X
ENSG00000248610	HSPA8P4	0.839028018	3.000644767	5.112224231	7.18252E-07	6.75438E-06	4.878749899	5
ENSG00000124678	TCP11	0.903771143	3.706005999	5.097146097	7.70996E-07	7.17233E-06	4.874869783	6
ENSG00000187944	C2orf66	0.819882712	3.236985405	5.10345083	7.485E-07	6.99317E-06	4.863806874	2
ENSG00000245466	CTD-2540L5.6	-0.833628248	1.173463093	-5.157978801	5.78752E-07	5.59029E-06	4.861413949	14
ENSG00000261135	RP4-798A10.7	-0.698437684	4.694029285	-5.077205573	8.46549E-07	7.7653E-06	4.854637558	1
ENSG00000164764	SBSPON	-0.743041853	8.886531411	-5.050269134	9.60099E-07	8.6366E-06	4.843353304	8
ENSG00000186212	SOWAHB	-1.316005863	4.506711785	-5.074305944	8.58117E-07	7.84552E-06	4.835581741	4
ENSG00000132031	MATN3	0.619632943	7.847011095	5.05051577	9.58995E-07	8.62924E-06	4.832494463	2
ENSG00000160588	MPZL3	-0.778397045	8.911805945	-5.046077177	9.79048E-07	8.78616E-06	4.823862608	11
ENSG00000266844	RP11-862L9.3	0.822649835	6.854684762	5.052657583	9.49461E-07	8.56384E-06	4.815635128	18
ENSG00000147251	DOCK11	0.686271225	11.54205906	5.048009451	9.70269E-07	8.72031E-06	4.811934903	X
ENSG00000213886	UBD	-1.088212581	2.614128929	-5.0994389	7.6274E-07	7.11083E-06	4.811550459	6
ENSG00000165181	C9orf84	0.713607925	2.97846773	5.094710344	7.79862E-07	7.25034E-06	4.806441651	9
ENSG00000267056	AC005336.4	-1.2737337	2.051609264	-5.110870573	7.2284E-07	6.79119E-06	4.797356714	19
ENSG00000070526	ST6GALNAC1	0.747248557	7.062706479	5.044161885	9.87826E-07	8.85785E-06	4.78412816	17
ENSG00000171126	KCNG3	0.907128153	2.32189984	5.108381839	7.3135E-07	6.85199E-06	4.779072725	2
ENSG00000119729	RHOQ	0.612653975	8.69480869	5.03522933	1.02978E-06	9.17072E-06	4.77586805	2
ENSG00000188037	CLCN1	-0.790720988	3.812147221	-5.068372553	8.82268E-07	8.03204E-06	4.767216927	7
ENSG00000272368	RP4-605O3.4	0.591464532	6.858453631	5.040300903	1.00575E-06	8.99114E-06	4.761534613	12
ENSG00000233705	SLC26A4-AS1	-0.904643636	3.182096635	-5.075671047	8.52652E-07	7.80471E-06	4.758031659	7
ENSG00000167100	SAMD14	0.686240809	5.093836658	5.052573935	9.49832E-07	8.56463E-06	4.751709821	17
ENSG00000111058	ACSS3	0.61037231	10.5212987	5.032098135	1.0449E-06	9.29709E-06	4.750918945	12
ENSG00000188996	HUS1B	0.699056631	3.394313581	5.074680606	8.56614E-07	7.83623E-06	4.750343744	6
ENSG00000231920	NEBL-AS1	-1.391380763	3.185310509	-5.072850877	8.6398E-07	7.88453E-06	4.748480698	10
ENSG00000166831	RBPMS2	0.724751996	9.341618048	5.028526661	1.0624E-06	9.43158E-06	4.744683909	15
ENSG00000137809	ITGA11	-0.748103285	9.160557009	-5.028441325	1.06282E-06	9.43158E-06	4.744177561	15
ENSG00000180139	ACTA2-AS1	-0.727135669	13.83517999	-5.037583732	1.01856E-06	9.08733E-06	4.741752669	10
ENSG00000231167	YBX1P2	0.67209038	4.551984048	5.05482946	9.39888E-07	8.48762E-06	4.73705094	7
ENSG00000154342	WNT3A	-1.026870445	1.710154226	-5.107754744	7.3351E-07	6.86372E-06	4.729375225	1
ENSG00000234779	RP11-62F24.2	0.957414702	3.755156396	5.063410852	9.02969E-07	8.18676E-06	4.723529594	9
ENSG00000231086	TSSK1A	0.691586777	2.413302772	5.090649755	7.94862E-07	7.36489E-06	4.720726701	22
ENSG00000256894	RP11-283G6.3	-0.775015887	3.58863518	-5.060456764	9.15516E-07	8.28485E-06	4.718522947	12
ENSG00000213373	LINC00671	0.997455583	5.0052383	5.046377888	9.77677E-07	8.77646E-06	4.718420617	17
ENSG00000255471	RP11-736K20.5	0.930963186	7.7907792	5.02436357	1.08316E-06	9.58673E-06	4.712536657	11
ENSG00000164509	IL31RA	0.770372418	1.164322823	5.135713815	6.45362E-07	6.15506E-06	4.707866318	5
ENSG00000256870	SLC5A8	-0.959198275	1.37815978	-5.115873271	7.06023E-07	6.64972E-06	4.707224049	12
ENSG00000152766	ANKRD22	-1.009203097	3.278828599	-5.062334692	9.0752E-07	8.22233E-06	4.706150835	10
ENSG00000224251	RP11-499O7.7	0.913269841	4.294227582	5.051491234	9.54641E-07	8.59774E-06	4.704650194	10
ENSG00000248590	GLDCP1	0.68546941	0.710954842	5.144903968	6.15677E-07	5.90921E-06	4.703531355	4
ENSG00000182308	DCAF4L1	0.585397675	4.988263941	5.040604975	1.00433E-06	8.98107E-06	4.694553762	4
ENSG00000071909	MYO3B	-1.082099519	3.495382738	-5.055976616	9.34869E-07	8.44897E-06	4.693432739	2
ENSG00000156234	CXCL13	-1.813626672	3.446746375	-5.054574876	9.41005E-07	8.49263E-06	4.683719207	4
ENSG00000004846	ABCB5	-1.393599764	7.146928715	-5.01920012	1.10945E-06	9.78508E-06	4.680623581	7
ENSG00000254139	CTD-2339F6.1	1.026418025	2.142552053	5.093269485	7.85153E-07	7.28833E-06	4.677476835	8
ENSG00000271474	RP11-710C12.1	-0.639399704	5.286409241	-5.027906403	1.06547E-06	9.44952E-06	4.658051721	4
ENSG00000232013	AC107021.1	0.935048303	2.965998416	5.062212483	9.08038E-07	8.22456E-06	4.651006763	3
ENSG00000179873	NLRP11	-0.604681745	0.685733924	-5.132843933	6.51757E-07	6.20626E-06	4.648405886	19
ENSG00000154277	UCHL1	1.094235043	8.845895521	5.005932445	1.17988E-06	1.03369E-05	4.642032888	4
ENSG00000273214	RP5-1039K5.18	-0.66973687	0.899113529	-5.120638099	6.90359E-07	6.52658E-06	4.635582617	22
ENSG00000013297	CLDN11	-0.658947681	10.47802063	-5.003904261	1.19102E-06	1.04254E-05	4.623239864	3
ENSG00000225302	RP11-539I5.1	-0.885950414	3.707927942	-5.036728276	1.02262E-06	9.1177E-06	4.62048622	10
ENSG00000107796	ACTA2	-0.76289618	15.18767003	-5.009702764	1.15943E-06	1.01814E-05	4.605372125	10
ENSG00000166405	RIC3	-0.734388112	8.348450147	-4.997276977	1.22814E-06	1.0724E-05	4.604637638	11
ENSG00000122420	PTGFR	0.861339697	9.627413738	4.996616154	1.2319E-06	1.07429E-05	4.600023809	1
ENSG00000117091	CD48	-0.591609511	6.913641045	-5.002387504	1.19941E-06	1.04959E-05	4.598874513	1
ENSG00000213089	PDCL3P5	0.614780702	5.895950244	5.008768512	1.16447E-06	1.02137E-05	4.587841955	6
ENSG00000155761	SPAG17	1.02165095	6.030309138	5.006802443	1.17513E-06	1.03013E-05	4.581254173	1
ENSG00000147378	FATE1	1.008746409	2.24857048	5.067773985	8.84741E-07	8.0497E-06	4.579714333	X
ENSG00000228956	AC144521.1	-0.943018336	2.779862733	-5.043746249	9.89741E-07	8.87159E-06	4.579236063	3
ENSG00000238105	GOLGA2B	-0.796298378	8.821252739	-4.990819058	1.26538E-06	1.10127E-05	4.577026717	12
ENSG00000196118	C16orf93	-0.641160063	3.896880261	-5.023646803	1.08677E-06	9.6159E-06	4.571536269	16
ENSG00000224383	C17orf72	0.704070996	3.609279646	5.030255694	1.05389E-06	9.36058E-06	4.567427422	17
ENSG00000140090	SLC24A4	0.76474406	4.851523529	5.01203607	1.14695E-06	1.00894E-05	4.558819948	14
ENSG00000136231	IGF2BP3	0.867402069	1.850558104	5.074870737	8.55852E-07	7.83163E-06	4.552331226	7
ENSG00000125845	BMP2	0.681417058	9.200751524	4.984534281	1.30268E-06	1.1295E-05	4.54877556	20
ENSG00000237990	CNTN4-AS1	-0.764128663	3.889020058	-5.018368478	1.11374E-06	9.81721E-06	4.548006691	3
ENSG00000167332	OR51E2	1.031536296	4.967130593	5.008782345	1.16439E-06	1.02137E-05	4.547014575	11
ENSG00000138769	CDKL2	-1.041694491	4.158395283	-5.013682087	1.13823E-06	1.00156E-05	4.544655808	4
ENSG00000162739	SLAMF6	-0.770505719	5.902172198	-4.996841368	1.23061E-06	1.07393E-05	4.543379509	1
ENSG00000101200	AVP	1.110769319	1.939672806	5.071012289	8.74516E-07	7.96895E-06	4.542099746	20
ENSG00000271858	XXcos-LUCA11.4	-0.680962911	6.793089977	-4.988671097	1.27801E-06	1.1113E-05	4.534718289	3
ENSG00000243478	AOX2P	0.912452767	2.492324616	5.047393316	9.7306E-07	8.7428E-06	4.532510733	2
ENSG00000165899	OTOGL	0.621529456	5.357588493	5.000833223	1.20808E-06	1.05656E-05	4.532344704	12
ENSG00000131398	KCNC3	-0.932597604	8.19384137	-4.979808629	1.33143E-06	1.15047E-05	4.525117145	19
ENSG00000065328	MCM10	1.095625847	6.457953866	4.987649724	1.28406E-06	1.11563E-05	4.510933404	10
ENSG00000272189	RP3-325F22.5	-0.943912695	3.340835896	-5.017149004	1.12006E-06	9.87006E-06	4.503964351	6
ENSG00000261468	RP11-1024P17.1	0.686678571	8.023445621	4.976019493	1.35492E-06	1.1661E-05	4.503055362	3
ENSG00000168421	RHOH	-0.906738333	7.303706406	-4.977009659	1.34874E-06	1.16244E-05	4.496552427	4
ENSG00000133135	RNF128	-1.223498138	6.28358695	-4.982978847	1.31208E-06	1.13634E-05	4.496009758	X
ENSG00000215394	BMS1P18	-0.937457183	2.884895574	-5.021995478	1.09514E-06	9.67862E-06	4.490564088	14
ENSG00000227619	RP11-492E3.2	-0.815415382	1.267754393	-5.073202063	8.62561E-07	7.87829E-06	4.489690276	9
ENSG00000132846	ZBED3	0.678620711	10.82103725	4.97415742	1.36661E-06	1.1727E-05	4.489386258	5
ENSG00000169933	FRMPD4	0.957086901	3.37920003	5.016899716	1.12136E-06	9.87861E-06	4.484004774	X
ENSG00000134775	FHOD3	-0.737980965	8.798107387	-4.969220293	1.39808E-06	1.19712E-05	4.481298187	18
ENSG00000166448	TMEM130	-1.632607266	5.713806942	-4.98269915	1.31377E-06	1.13716E-05	4.47659518	7
ENSG00000224387	RP3-395M20.2	-0.793139988	1.503286588	-5.059912801	9.17845E-07	8.30344E-06	4.466427922	1
ENSG00000157890	MEGF11	0.594178587	4.15161942	4.996646678	1.23172E-06	1.07429E-05	4.454353057	15
ENSG00000101104	PABPC1L	-0.784711754	10.79107537	-4.965575627	1.42176E-06	1.21499E-05	4.449302084	20
ENSG00000259704	CTD-3094K11.1	-0.996457029	2.280781314	-5.027110906	1.06941E-06	9.47342E-06	4.448176514	15
ENSG00000255328	RP11-326C3.12	0.612681276	3.756986958	4.99962444	1.21486E-06	1.06157E-05	4.442352225	11
ENSG00000143387	CTSK	-0.778187488	13.25237992	-4.969267385	1.39778E-06	1.19712E-05	4.441979931	1
ENSG00000135324	MRAP2	-0.805082348	5.670970075	-4.975525723	1.35801E-06	1.16743E-05	4.439374903	6
ENSG00000180712	RP11-290F5.2	-0.943491933	3.415467337	-5.000685744	1.20891E-06	1.05698E-05	4.438079408	4
ENSG00000103089	FA2H	-1.265162636	4.947810875	-4.979516104	1.33323E-06	1.15136E-05	4.430824393	16
ENSG00000185338	SOCS1	0.805132104	7.809155372	4.960359512	1.45633E-06	1.24067E-05	4.428720078	16
ENSG00000251307	RP11-506H20.1	-0.683241641	2.30871988	-5.020586665	1.10233E-06	9.73932E-06	4.420776948	5
ENSG00000171840	NINJ2	0.6754253	8.417781311	4.955864723	1.48677E-06	1.26239E-05	4.419652162	12
ENSG00000170959	DCDC1	-1.117097087	4.201135293	-4.98428773	1.30417E-06	1.13046E-05	4.416511261	11
ENSG00000108823	SGCA	0.92823404	6.937665946	4.961777741	1.44685E-06	1.23294E-05	4.411307223	17
ENSG00000133101	CCNA1	-0.767532525	4.99124206	-4.973376044	1.37154E-06	1.17639E-05	4.40373899	13
ENSG00000226853	AC010894.3	0.676467312	3.911822527	4.987833875	1.28297E-06	1.11529E-05	4.398709172	2
ENSG00000114923	SLC4A3	-0.587764565	9.305842221	-4.950925173	1.52094E-06	1.28737E-05	4.398446149	2
ENSG00000253746	RP11-527N22.2	0.790269044	1.51430441	5.054679366	9.40546E-07	8.49103E-06	4.397287313	8
ENSG00000166317	SYNPO2L	1.639568442	5.398516279	4.972164494	1.37923E-06	1.18265E-05	4.396411795	10
ENSG00000019186	CYP24A1	-1.689619065	2.381689907	-5.010867133	1.15319E-06	1.01325E-05	4.393546232	20
ENSG00000250125	RP11-707A18.1	0.826869766	0.907546294	5.071240573	8.76692E-07	7.98368E-06	4.391967726	4
ENSG00000269895	AP000654.4	0.957077361	4.366960184	4.979064269	1.33601E-06	1.15339E-05	4.383522925	11
ENSG00000254285	KRT8P3	-1.419410124	5.089629101	-4.964877964	1.42634E-06	1.21821E-05	4.373131158	8
ENSG00000185823	NPAP1	0.971904172	1.540236786	5.046640521	9.76481E-07	8.76904E-06	4.367565773	15
ENSG00000138759	FRAS1	-0.765211861	8.522551732	-4.943473807	1.57392E-06	1.32701E-05	4.36616619	4
ENSG00000228594	C1orf233	-0.655105814	6.230986374	-4.952694497	1.50861E-06	1.2773E-05	4.358025526	1
ENSG00000123360	PDE1B	0.747100288	10.38333329	4.942373233	1.58189E-06	1.33337E-05	4.353424129	12
ENSG00000110881	ASIC1	-0.595840656	7.385291402	-4.944311369	1.56788E-06	1.32303E-05	4.353275059	12
ENSG00000188176	SMTNL2	0.665233253	6.981110724	4.947021104	1.54848E-06	1.30812E-05	4.349383602	17
ENSG00000230267	HERC2P4	-1.0533647	5.147182514	-4.955164998	1.49157E-06	1.26499E-05	4.329992342	16
ENSG00000065320	NTN1	0.74837007	9.645568898	4.935201162	1.63483E-06	1.36997E-05	4.327925581	17
ENSG00000273079	GRIN2B	-0.968161588	5.058259453	-4.955325328	1.49047E-06	1.26441E-05	4.327401348	12
ENSG00000240498	CDKN2B-AS1	-0.700298859	3.471504334	-4.974266313	1.36592E-06	1.1727E-05	4.324144291	9
ENSG00000136040	PLXNC1	-0.641707516	7.642571875	-4.935924104	1.62942E-06	1.36619E-05	4.322067386	12
ENSG00000168243	GNG4	-0.915460041	5.541957649	-4.947643759	1.54405E-06	1.30474E-05	4.311922461	1
ENSG00000260644	HERC2P5	-1.017458037	2.29815931	-4.994496717	1.24404E-06	1.08363E-05	4.305810822	16
ENSG00000271086	NAMA	0.734628345	4.567392354	4.955622624	1.48843E-06	1.26304E-05	4.292538319	9
ENSG00000254760	CTD-2616J11.3	-0.957707869	3.381825988	-4.968116678	1.40521E-06	1.20268E-05	4.291797092	19
ENSG00000171885	AQP4	-0.996029536	4.476773449	-4.950722813	1.52235E-06	1.28821E-05	4.280151539	18
ENSG00000224982	TMEM233	0.912854324	4.089557478	4.958473398	1.46903E-06	1.24903E-05	4.2756703	12
ENSG00000272783	RP13-1016M1.2	0.823430962	3.7396436	4.962488832	1.44212E-06	1.22961E-05	4.272773071	4
ENSG00000173991	TCAP	0.641919797	7.265805647	4.926567986	1.70083E-06	1.42134E-05	4.266960052	17
ENSG00000272403	RP1-93H18.7	0.822832486	5.617466334	4.938883541	1.60744E-06	1.35113E-05	4.266192991	6
ENSG00000120907	ADRA1A	1.183260235	7.658094743	4.923155884	1.72762E-06	1.43895E-05	4.258238621	8
ENSG00000232377	AC016910.1	0.684954976	2.41553038	4.986677852	1.28984E-06	1.11933E-05	4.255260919	2
ENSG00000235978	AC018816.3	0.83872883	3.636491931	4.959135892	1.46456E-06	1.24628E-05	4.249782039	3
ENSG00000101213	PTK6	-1.069230611	6.645363236	-4.922983984	1.72898E-06	1.43969E-05	4.24086654	20
ENSG00000261701	HPR	1.357479718	4.337348401	4.948364283	1.53895E-06	1.30079E-05	4.236698135	16
ENSG00000183696	UPP1	0.604387889	10.24609374	4.913942493	1.80201E-06	1.49269E-05	4.229077186	7
ENSG00000134061	CD180	-0.84064485	6.028454134	-4.924870602	1.71411E-06	1.42943E-05	4.22881408	5
ENSG00000168481	LGI3	1.08103497	3.986557766	4.949736539	1.52927E-06	1.29334E-05	4.228559578	8
ENSG00000181885	CLDN7	-0.917406086	7.815695295	-4.912761864	1.81177E-06	1.49913E-05	4.223432396	17
ENSG00000196468	FGF16	1.215128693	3.215325843	4.957885641	1.47301E-06	1.25206E-05	4.204161482	X
ENSG00000214077	GNAQP1	0.707987062	2.560290607	4.970285168	1.39123E-06	1.19193E-05	4.198862878	2
ENSG00000228914	OR1H1P	-1.00342574	1.742373133	-4.989614532	1.27245E-06	1.10678E-05	4.197917053	9
ENSG00000092096	SLC22A17	-0.644318489	10.80551099	-4.907817829	1.85317E-06	1.52712E-05	4.194413069	14
ENSG00000174804	FZD4	1.013465017	8.127222497	4.903922497	1.88644E-06	1.54989E-05	4.184264339	11
ENSG00000228401	RP11-251M1.1	0.753849706	5.31623529	4.922547838	1.73244E-06	1.44172E-05	4.18155587	9
ENSG00000224675	AC009227.2	0.818757384	1.096066852	5.017459086	1.12225E-06	9.88357E-06	4.17723305	2
ENSG00000187017	ESPN	-1.782472166	7.284991577	-4.901664213	1.90599E-06	1.56341E-05	4.164227819	1
ENSG00000149654	CDH22	-1.037358328	3.440126627	-4.938127081	1.61303E-06	1.35508E-05	4.161153046	20
ENSG00000164093	PITX2	-0.816221991	5.442634019	-4.913728011	1.80378E-06	1.49334E-05	4.157930406	4
ENSG00000213433	RP11-54C4.1	0.586316165	4.275833116	4.927272565	1.69535E-06	1.41754E-05	4.153862303	5
ENSG00000197565	COL4A6	-0.662768581	8.861833549	-4.893253602	1.98054E-06	1.61231E-05	4.146687247	X
ENSG00000082293	COL19A1	-0.883488983	1.804342231	-4.975571174	1.35772E-06	1.16743E-05	4.145942255	6
ENSG00000102245	CD40LG	-0.854350536	4.286758238	-4.92275557	1.73079E-06	1.4408E-05	4.144801693	X
ENSG00000236711	SMAD9-AS1	0.654633105	3.34206681	4.93675505	1.62322E-06	1.3625E-05	4.129988862	13
ENSG00000123572	NRK	0.636447585	6.982435282	4.897131587	1.94582E-06	1.59042E-05	4.129737849	X
ENSG00000237976	RP11-126K1.6	0.665668056	3.460078253	4.932945174	1.65183E-06	1.38269E-05	4.123160121	1
ENSG00000259863	SH3RF3-AS1	0.778996362	5.557299845	4.905640535	1.8717E-06	1.54029E-05	4.117431537	2
ENSG00000269933	RP3-333A15.2	1.025194568	4.567898276	4.914800219	1.79496E-06	1.48767E-05	4.109368578	1
ENSG00000137819	PAQR5	-0.643107633	6.291913887	-4.894459465	1.96968E-06	1.60555E-05	4.102485499	15
ENSG00000187134	AKR1C1	1.002826539	12.22209815	4.889474976	2.01494E-06	1.63723E-05	4.102291994	10
ENSG00000184185	KCNJ12	0.632709494	7.080204528	4.887569353	2.03251E-06	1.64929E-05	4.090967366	17
ENSG00000266118	RP11-507M3.1	0.710904763	1.315444634	4.99103259	1.26413E-06	1.1005E-05	4.080068707	2
ENSG00000211961	IGHV1-45	-0.659305122	0.430193425	-5.009939049	1.30089E-06	1.12827E-05	4.062616935	14
ENSG00000178150	ZNF114	0.675081008	4.257073488	4.90624417	1.86654E-06	1.53647E-05	4.057970512	19
ENSG00000272568	CTB-113D17.1	-0.72560605	6.046551039	-4.885527344	2.0515E-06	1.66247E-05	4.055870668	7
ENSG00000169067	ACTBL2	-0.840527139	1.19636861	-4.97565672	1.35719E-06	1.16743E-05	4.044840508	5
ENSG00000189129	PLAC9	0.697638364	10.44647755	4.872103736	2.18068E-06	1.75353E-05	4.043743669	10
ENSG00000124766	SOX4	-0.597560019	11.27646125	-4.873827981	2.16366E-06	1.7403E-05	4.04074137	6
ENSG00000197279	ZNF165	-0.65700982	5.978589444	-4.882041965	2.08431E-06	1.68347E-05	4.038078138	6
ENSG00000124203	ZNF831	-0.615559879	5.835656483	-4.88240636	2.08086E-06	1.68176E-05	4.034291168	20
ENSG00000153064	BANK1	1.057138594	7.464336275	4.871454245	2.18713E-06	1.75778E-05	4.028143105	4
ENSG00000227295	ELL2P1	0.850504643	3.881767227	4.90314244	1.89317E-06	1.55416E-05	4.019808386	1
ENSG00000203883	SOX18	0.747680946	7.982580758	4.865596417	2.2461E-06	1.79801E-05	4.015606171	20
ENSG00000268204	CTD-3214H19.6	-1.905902577	5.11539181	-4.882867071	2.0765E-06	1.67958E-05	4.013377037	19
ENSG00000231007	CDC20P1	-0.782025228	5.598002453	-4.87788606	2.1241E-06	1.71213E-05	4.006840428	9
ENSG00000261568	RP11-524C21.2	-1.075536137	2.852813819	-4.91372815	1.80378E-06	1.49334E-05	4.006045665	6
ENSG00000182752	PAPPA	0.616436803	6.204195265	4.870577583	2.19586E-06	1.76245E-05	3.988898079	9
ENSG00000261793	RP11-350O14.18	-1.955572996	3.900519983	-4.890006225	2.01007E-06	1.63371E-05	3.984815482	9
ENSG00000273186	RP11-339B21.10	0.767338818	3.322555954	4.904083859	1.88505E-06	1.54917E-05	3.98427049	9
ENSG00000167644	C19orf33	0.738082071	2.31280678	4.929515057	1.67801E-06	1.40382E-05	3.983653636	19
ENSG00000233622	CYP2T2P	0.610218154	6.85777984	4.864124904	2.26115E-06	1.80671E-05	3.981375125	19
ENSG00000156269	NAA11	0.908810877	1.595648506	4.959008294	1.46542E-06	1.24666E-05	3.980753588	4
ENSG00000145283	SLC10A6	0.755623885	6.871374656	4.863805814	2.26443E-06	1.80838E-05	3.97938369	4
ENSG00000223656	HMGB3P10	1.082138746	3.658770533	4.89824521	1.93596E-06	1.58455E-05	3.978927943	1
ENSG00000232457	SLC16A6P1	-0.702676015	4.519990087	-4.882006161	2.08465E-06	1.68347E-05	3.977626965	17
ENSG00000136383	ALPK3	0.985939176	10.15747162	4.855959002	2.34649E-06	1.86462E-05	3.976550709	15
ENSG00000229847	EMX2OS	0.636983086	7.12938131	4.85943673	2.30977E-06	1.83846E-05	3.968702887	10
ENSG00000264278	RP11-162A12.2	0.604919682	4.795170665	4.878731944	2.11594E-06	1.70601E-05	3.967431734	18
ENSG00000170370	EMX2	0.619646384	7.584499099	4.853137123	2.37669E-06	1.8841E-05	3.953120957	10
ENSG00000126460	PRRG2	-0.836860871	7.18026678	-4.84971641	2.41381E-06	1.91052E-05	3.933710193	19
ENSG00000080709	KCNN2	0.655240629	4.811495846	4.870983759	2.19181E-06	1.76014E-05	3.933689798	5
